itn,education,age,rural,pregnant,infant,malmessage,altitude,household
1,0,29,1,1,0,1,1.232,1021
1,0,45,1,0,0,0,1.232,1022
0,0,15,1,0,0,0,1.232,1022
1,0,19,1,0,0,1,1.232,1023
0,0,16,1,0,0,0,1.232,1024
1,0,40,1,0,0,0,1.232,1025
1,0,16,1,0,0,0,1.232,1025
1,0,37,1,0,0,1,1.232,1026
1,0,26,1,0,0,0,1.232,1027
1,0,25,1,0,1,0,1.232,1028
1,0,44,1,0,0,0,1.232,1029
0,0,16,1,0,0,1,1.232,1029
1,0,27,1,1,0,1,1.232,1030
1,0,27,1,1,0,0,1.232,1031
0,0,28,1,0,0,1,1.152,1032
1,4,27,1,0,1,0,1.152,1033
1,0,38,1,0,1,1,1.152,1034
0,5,16,1,0,0,0,1.152,1034
1,0,37,1,0,0,1,1.152,1035
1,0,49,1,0,0,1,1.152,1036
1,0,44,1,0,0,1,1.152,1037
0,0,30,1,0,0,1,1.187,1038
1,0,40,1,0,0,1,1.187,1039
0,0,24,1,1,0,1,1.187,1040
1,4,18,1,0,0,0,1.187,1040
0,0,43,1,0,0,1,1.187,1041
0,1,16,1,0,0,0,1.187,1041
1,0,26,1,0,1,0,1.187,1042
1,0,19,1,0,0,1,1.187,1043
1,3,29,1,0,1,1,1.187,1044
1,0,38,1,0,0,1,1.187,1045
0,4,18,1,0,0,0,1.187,1045
1,0,29,1,0,1,0,1.187,1046
1,3,24,1,0,1,1,1.187,1047
0,2,17,1,0,1,0,1.187,1047
1,0,24,1,0,1,1,1.187,1048
1,15,23,1,1,0,1,1.141,1049
1,3,38,1,0,1,0,1.141,1049
1,10,17,1,0,0,0,1.141,1049
1,6,16,1,0,0,1,1.141,1050
1,1,28,1,0,0,1,1.141,1051
1,2,21,1,0,1,1,1.141,1052
1,0,30,1,0,0,0,1.141,1053
1,0,23,1,0,0,0,1.141,1054
1,2,35,1,0,0,1,1.141,1055
1,0,27,1,0,0,0,1.141,1056
1,0,20,1,0,1,0,1.141,1057
1,9,35,1,0,0,1,1.126,1058
1,0,26,1,1,0,1,1.126,1059
1,4,28,1,0,1,0,1.126,1060
1,4,24,1,0,0,0,1.126,1061
1,8,25,1,1,0,1,1.126,1062
1,0,35,1,0,0,1,1.126,1063
1,0,34,1,0,0,1,1.126,1064
1,6,29,1,0,0,1,1.126,1065
1,5,20,1,0,1,0,1.126,1066
0,5,16,1,0,0,1,1.126,1066
1,3,21,1,0,1,0,1.126,1067
1,2,30,1,0,1,1,1.126,1067
1,0,36,1,0,0,0,1.126,1068
0,7,42,1,0,0,1,1.126,1069
1,6,18,1,0,0,0,1.126,1069
1,2,35,1,1,0,0,1.126,1070
1,4,28,1,0,0,0,1.126,1071
0,6,24,1,0,0,1,1.126,1072
1,0,37,1,0,1,1,1.126,1073
1,6,33,1,0,0,1,1.126,1074
1,5,15,1,0,0,1,1.126,1074
0,4,34,1,0,0,1,1.126,1075
1,6,16,1,0,0,0,1.126,1075
1,7,35,1,1,0,0,1.126,1076
0,6,15,1,0,0,1,1.126,1076
0,6,38,1,0,0,1,1.126,1077
1,6,38,1,0,0,1,1.126,1078
1,9,16,1,0,0,0,1.126,1078
1,6,17,1,0,0,1,1.078,1079
1,5,46,1,0,0,0,1.078,1080
0,9,24,1,0,0,1,1.078,1081
1,15,20,1,0,1,1,1.078,1081
0,10,19,1,0,0,0,1.078,1081
1,0,29,1,0,0,1,1.078,1082
1,3,44,1,0,0,1,1.078,1083
1,9,22,1,0,1,1,1.078,1083
1,6,23,1,0,0,0,1.078,1084
1,0,48,1,0,0,0,1.078,1085
0,0,36,1,0,0,1,1.078,1086
1,4,34,1,0,0,1,1.078,1087
1,7,16,1,0,0,1,1.078,1087
1,0,48,1,0,0,1,1.078,1088
1,4,35,1,0,1,1,1.078,1089
1,0,30,1,0,0,1,1.078,1090
1,6,39,1,0,1,0,1.078,1091
0,0,26,1,0,1,1,1.078,1092
1,5,25,1,1,0,1,1.078,1093
1,5,32,1,0,0,1,1.078,1094
1,7,30,1,0,1,1,1.078,1094
1,7,22,1,0,0,1,1.078,1094
1,5,23,1,0,0,1,1.078,1095
1,10,27,0,0,1,1,1.114,1096
1,7,49,0,0,0,1,1.114,1097
1,15,29,0,0,0,1,1.114,1097
1,9,19,0,1,0,1,1.114,1098
1,7,29,0,0,1,1,1.114,1099
1,11,30,0,0,1,1,1.114,1100
1,12,29,0,0,0,1,1.114,1101
1,6,37,0,0,0,1,1.114,1102
1,9,32,0,0,1,1,1.114,1103
1,11,22,0,0,1,1,1.114,1104
1,8,45,0,0,0,1,1.114,1105
1,9,32,0,0,1,1,1.114,1106
1,5,18,0,0,0,1,1.114,1106
0,3,16,0,0,0,1,1.114,1106
0,11,43,0,0,0,1,1.114,1107
0,6,35,0,0,0,1,1.114,1107
0,0,38,0,0,0,1,1.114,1108
0,8,16,0,0,0,1,1.114,1108
1,10,45,0,0,0,1,1.114,1109
1,9,17,0,0,0,1,1.114,1109
1,11,23,0,0,0,1,1.114,1109
1,4,16,0,0,0,1,1.114,1109
1,2,25,0,0,0,1,1.114,1109
1,7,15,0,0,0,1,1.114,1109
0,6,34,0,0,0,1,1.114,1109
1,6,18,1,0,0,1,1.095,1110
0,7,34,1,0,0,1,1.095,1111
1,7,23,1,0,1,0,1.095,1111
1,11,30,1,0,0,0,1.095,1111
1,7,29,1,0,0,1,1.095,1112
1,0,41,1,0,1,1,1.095,1113
1,13,26,1,0,0,1,1.095,1114
0,9,23,1,1,0,1,1.095,1114
1,0,22,1,0,0,0,1.095,1115
1,3,35,1,0,0,1,1.095,1116
1,6,22,1,0,0,1,1.095,1117
0,6,32,1,0,0,0,1.095,1118
1,5,20,1,0,0,0,1.095,1119
0,5,22,1,1,0,1,1.095,1120
1,3,22,1,1,0,1,1.095,1121
1,0,40,1,1,0,0,1.095,1122
1,5,19,1,1,0,1,1.095,1123
1,7,24,1,1,0,1,1.036,1124
1,0,33,1,0,0,0,1.036,1125
1,2,40,1,0,0,1,1.036,1126
0,0,42,1,0,0,1,1.036,1127
1,6,21,1,0,1,1,1.036,1128
1,2,28,1,0,0,1,1.036,1129
0,3,29,1,0,1,1,1.036,1130
1,5,25,1,0,1,1,1.036,1131
1,7,17,1,0,0,0,1.036,1131
1,6,15,1,0,0,0,1.036,1131
1,2,40,1,0,0,1,1.036,1132
1,6,20,1,0,0,1,1.036,1132
0,10,18,1,0,0,1,1.036,1132
0,3,26,1,0,0,1,1.036,1133
0,2,36,1,0,0,1,1.036,1134
1,4,26,1,0,1,1,1.036,1135
1,7,37,1,0,0,1,1.036,1136
1,12,21,1,0,1,1,1.036,1136
1,5,25,1,0,0,1,1.036,1137
1,5,27,1,0,0,1,1.036,1138
1,2,40,1,0,0,1,1.036,1139
1,5,17,1,0,0,1,1.036,1140
1,4,30,1,0,0,0,1.103,1141
1,11,22,1,0,0,1,1.103,1142
1,6,18,1,0,0,0,1.103,1143
1,2,33,1,0,1,1,1.103,1144
1,6,27,1,0,1,1,1.103,1145
1,4,30,1,0,0,1,1.103,1146
1,4,29,1,0,0,0,1.103,1147
0,15,27,1,0,0,1,1.103,1148
1,8,17,1,0,0,1,1.103,1149
1,15,47,1,0,0,1,1.103,1150
1,13,21,1,0,0,1,1.103,1150
1,9,15,1,0,0,1,1.103,1150
1,9,18,1,0,0,1,1.103,1150
1,14,21,1,0,1,1,1.103,1151
1,7,20,1,0,1,0,1.103,1152
0,15,26,1,0,0,1,1.483,1153
1,9,31,1,1,0,1,1.483,1154
1,16,27,1,0,0,1,1.483,1155
1,11,20,1,0,0,1,1.483,1156
1,14,32,1,0,0,1,1.483,1157
1,11,25,1,0,0,1,1.483,1158
0,10,17,1,0,0,1,1.483,1158
0,6,34,1,0,0,0,1.616,1159
1,5,28,1,0,0,1,1.616,1160
0,7,18,1,0,0,1,1.616,1160
0,0,45,1,0,0,1,1.616,1161
0,15,40,1,0,0,1,1.616,1162
1,6,17,1,0,0,1,1.616,1163
0,8,15,1,0,0,1,1.616,1163
0,9,18,1,0,0,1,1.616,1164
0,7,16,1,0,0,0,1.616,1164
1,4,23,1,0,1,1,1.616,1165
0,11,23,1,0,0,0,1.552,1166
1,6,28,1,0,0,1,1.552,1167
0,4,15,1,0,0,1,1.552,1167
1,6,29,1,0,1,0,1.552,1168
1,0,40,1,0,0,0,1.552,1169
0,7,24,1,0,0,1,1.552,1169
1,7,17,1,0,0,1,1.552,1169
1,6,40,1,0,0,1,1.552,1170
1,1,18,1,0,0,1,1.552,1170
0,0,38,1,0,1,1,1.552,1171
1,11,37,1,0,0,1,1.552,1172
1,15,32,1,0,0,1,1.552,1173
0,0,36,1,0,0,1,1.552,1174
0,0,30,1,1,0,1,1.552,1175
1,0,25,1,0,1,0,1.552,1176
1,6,30,1,0,0,0,1.552,1177
1,6,38,1,0,0,1,1.567,1178
0,3,28,1,0,1,0,1.567,1179
1,15,37,1,0,0,0,1.567,1180
1,16,20,1,0,0,,1.567,1181
1,13,18,1,0,0,1,1.567,1181
0,9,15,1,0,0,0,1.567,1182
1,9,29,1,0,0,1,1.567,1183
1,8,25,1,1,0,0,1.567,1184
1,6,38,1,0,0,1,1.567,1185
0,15,20,1,0,0,1,1.567,1185
1,5,32,1,0,1,1,1.567,1186
1,9,20,1,0,1,0,1.567,1187
0,3,36,1,0,0,1,1.567,1188
0,3,39,1,0,0,1,1.567,1188
1,1,39,1,0,0,0,2.003,1189
0,7,18,1,0,0,1,2.003,1189
1,6,24,1,0,1,0,2.003,1190
1,7,23,1,0,0,1,2.003,1191
0,11,23,1,0,0,1,2.003,1192
0,7,16,1,0,0,0,2.003,1192
1,0,46,1,0,0,0,2.003,1193
0,5,33,1,0,0,1,1.489,1194
1,6,20,1,0,1,0,1.489,1195
0,0,27,1,0,0,0,1.489,1196
0,3,17,1,0,0,1,1.489,1197
1,7,47,1,0,0,0,1.289,1198
0,6,23,1,1,0,1,1.289,1198
1,4,31,1,0,0,1,1.289,1199
1,11,19,1,0,0,1,1.289,1200
0,0,45,1,0,0,1,1.289,1201
1,7,25,1,0,0,1,1.289,1201
0,4,15,1,0,0,0,1.289,1201
1,9,35,0,0,0,0,1.448,1202
0,17,18,0,0,0,0,1.448,1202
1,16,27,0,0,1,1,1.448,1203
1,13,32,0,0,0,0,1.448,1204
1,9,19,0,0,0,0,1.448,1204
1,10,30,0,0,0,1,1.448,1204
1,4,37,0,0,0,0,1.448,1205
1,15,32,0,0,0,1,1.448,1206
1,4,31,1,0,0,1,1.338,1207
1,3,42,1,0,0,1,1.338,1208
0,9,18,1,0,0,1,1.338,1208
0,7,16,1,0,0,1,1.338,1208
1,4,38,1,0,0,0,1.338,1209
0,6,22,1,1,0,0,1.338,1210
1,9,26,1,1,0,1,1.338,1211
1,0,36,1,0,0,0,1.338,1212
0,4,23,1,0,1,0,1.338,1213
1,5,34,1,0,0,1,1.313,1214
1,0,27,1,0,0,0,1.313,1215
1,6,20,1,0,0,1,1.313,1216
1,0,34,1,0,0,1,1.313,1217
1,4,37,1,0,0,0,1.313,1218
1,0,47,1,0,0,0,1.313,1219
1,0,46,1,0,0,0,1.313,1220
0,7,24,1,0,0,1,1.313,1220
1,3,15,1,0,0,0,1.313,1220
1,6,34,1,0,0,1,1.313,1221
1,5,31,1,0,1,0,1.313,1222
1,6,23,1,0,0,0,1.313,1223
1,6,26,1,0,0,0,1.313,1224
0,5,24,1,0,0,1,1.313,1225
1,7,21,1,0,1,1,1.313,1226
1,1,17,1,0,1,1,1.313,1227
1,10,30,1,0,0,1,1.313,1228
0,3,18,1,0,1,1,1.313,1228
1,0,49,1,0,0,1,1.313,1229
1,7,27,1,1,0,0,1.313,1230
0,0,47,1,0,0,0,1.438,1231
0,6,25,1,0,0,1,1.438,1231
1,8,17,1,0,0,1,1.438,1231
0,9,19,1,0,0,1,1.438,1232
1,6,25,1,0,1,0,1.438,1232
1,6,23,1,0,0,1,1.438,1233
0,5,40,1,0,1,0,1.438,1234
1,7,27,1,1,0,1,1.438,1235
1,7,21,1,0,1,0,1.438,1236
1,5,44,1,0,0,1,1.344,1237
1,8,18,1,0,0,1,1.344,1238
0,2,22,1,1,0,1,1.344,1238
1,3,33,1,0,0,1,1.344,1239
1,0,31,1,1,0,1,1.344,1240
1,3,32,1,0,0,1,1.344,1241
1,2,36,1,0,0,1,1.344,1242
1,7,25,1,0,1,1,1.344,1243
1,3,37,1,0,0,1,1.344,1244
0,12,23,1,0,0,1,1.344,1244
1,8,23,1,0,0,1,1.621,1245
1,0,45,1,0,0,0,1.621,1246
0,2,15,1,0,0,0,1.621,1246
1,11,45,1,0,0,1,1.621,1247
0,11,19,1,0,0,1,1.621,1247
0,9,16,1,0,0,1,1.621,1247
1,7,23,1,1,0,1,1.621,1248
1,0,35,1,0,0,1,1.621,1249
1,6,38,1,0,0,0,1.621,1250
0,7,27,1,0,0,0,1.621,1251
0,11,19,1,0,0,1,1.621,1252
1,7,24,1,0,0,1,1.621,1253
1,7,18,1,0,0,1,1.364,1254
1,0,20,1,0,0,0,1.364,1255
0,7,18,1,0,0,1,1.364,1256
1,7,41,1,0,0,1,1.364,1257
0,9,15,1,0,0,0,1.364,1257
1,8,31,1,0,1,1,1.364,1258
0,10,17,1,0,0,1,1.364,1258
1,11,21,1,0,0,1,1.364,1259
1,10,19,1,0,0,1,1.364,1259
1,8,16,1,0,0,1,1.364,1259
1,11,41,1,0,0,1,1.364,1260
0,7,34,1,0,1,0,1.364,1261
1,6,30,1,0,1,1,1.364,1262
1,6,41,1,0,0,1,1.364,1263
0,6,17,1,0,0,1,1.364,1263
0,0,37,1,0,0,0,1.364,1264
0,5,15,1,0,0,0,1.364,1264
1,10,19,1,0,0,0,1.364,1265
1,6,20,1,0,1,0,1.364,1266
1,4,32,1,0,0,0,1.827,1267
1,5,45,1,0,0,0,1.827,1268
1,11,47,1,0,0,1,1.827,1269
0,7,43,1,0,0,1,1.827,1269
0,15,22,1,0,0,1,1.827,1269
0,9,18,1,0,0,1,1.827,1269
0,6,29,1,0,0,1,1.827,1270
1,1,29,1,0,0,0,1.827,1271
1,7,23,1,1,0,0,1.827,1272
0,7,16,1,0,0,1,1.827,1273
0,6,36,1,0,0,1,1.496,1274
1,5,27,1,0,0,0,1.496,1275
1,0,46,1,0,0,1,1.496,1276
0,6,17,1,0,0,1,1.496,1276
0,7,46,1,0,0,1,1.496,1277
0,2,40,1,0,0,0,1.496,1278
0,3,24,1,0,1,1,1.496,1278
0,9,32,1,0,1,0,1.496,1279
0,0,28,1,0,1,1,1.496,1280
1,5,21,1,0,1,0,1.496,1281
0,0,48,1,0,0,0,1.496,1282
0,5,24,1,1,0,1,1.496,1282
0,6,15,1,0,0,0,1.496,1283
1,6,45,1,0,0,1,1.496,1284
0,9,20,1,0,0,1,1.496,1284
0,0,48,1,0,0,1,1.496,1285
1,13,25,1,0,1,1,1.496,1285
1,6,38,1,0,1,0,1.496,1286
0,7,45,1,0,0,0,1.496,1286
1,11,29,0,0,0,1,0.816,1287
1,6,18,0,0,0,1,0.816,1287
1,7,46,0,0,0,1,0.816,1288
1,16,26,0,0,0,1,0.816,1288
1,8,20,0,0,0,0,0.816,1288
1,11,24,0,1,0,1,0.816,1289
1,0,36,0,0,0,1,0.816,1290
0,7,15,0,0,0,1,0.816,1290
1,5,23,0,0,0,1,0.816,1290
1,7,26,0,0,1,1,0.816,1291
1,0,40,0,0,0,1,0.816,1292
0,7,20,0,0,0,1,0.816,1293
1,8,25,0,0,0,1,0.816,1294
1,6,39,0,0,0,0,0.816,1295
1,16,30,0,0,0,1,0.816,1296
1,7,41,0,0,0,0,0.816,1297
1,4,43,1,0,0,1,0.808,1298
1,5,19,1,0,1,1,0.808,1299
1,6,37,1,0,0,0,0.808,1300
0,6,16,1,1,0,1,0.808,1300
1,9,32,1,0,0,1,0.808,1301
1,10,34,1,1,0,0,0.808,1302
1,0,22,1,0,0,0,0.808,1303
1,0,32,1,1,0,0,0.808,1303
1,2,28,1,0,1,0,0.808,1304
1,3,35,1,0,1,0,0.808,1305
1,6,39,1,0,0,1,0.808,1306
1,3,23,1,0,1,0,1.254,1307
1,5,22,1,0,1,1,1.254,1308
1,15,21,1,0,0,1,1.254,1308
0,16,30,1,0,0,1,1.254,1308
1,4,35,1,0,1,0,1.254,1309
0,4,15,1,0,0,1,1.254,1309
1,7,32,1,0,0,1,1.254,1310
1,0,35,1,0,0,1,1.254,1311
1,7,26,1,0,1,0,1.254,1312
1,5,23,1,1,0,0,1.254,1313
1,5,18,1,1,0,0,1.254,1314
1,0,20,1,1,0,1,1.254,1315
0,1,30,1,0,0,0,1.254,1316
0,3,22,1,0,1,0,1.254,1316
1,1,37,1,0,0,0,1.254,1317
0,5,16,1,0,0,0,1.254,1317
0,0,35,1,0,0,0,1.254,1318
0,4,15,1,0,0,0,1.254,1318
1,4,23,1,0,0,1,1.199,1319
1,4,30,1,0,0,0,1.199,1320
0,3,15,1,0,0,0,1.199,1320
1,5,42,1,0,0,1,1.199,1321
1,7,18,1,0,0,1,1.199,1321
1,6,25,1,0,0,0,1.199,1322
0,5,47,1,0,0,1,1.199,1323
1,9,31,1,0,0,1,1.199,1323
0,11,24,1,0,0,1,1.199,1323
1,16,35,1,0,0,0,1.199,1324
1,11,19,1,0,0,1,1.199,1324
1,4,20,1,1,0,1,1.199,1324
1,6,22,1,0,0,0,1.199,1325
1,3,32,1,0,1,0,1.199,1326
0,4,42,1,0,0,0,1.199,1326
1,7,17,1,0,0,0,1.199,1326
1,16,28,1,0,0,1,1.199,1327
1,2,17,1,0,0,1,1.199,1327
1,16,45,1,0,0,1,1.199,1328
1,7,19,1,0,0,0,1.199,1329
0,6,23,1,0,0,1,1.199,1330
1,5,15,1,0,0,0,1.199,1331
1,4,20,1,0,1,0,1.199,1331
1,0,38,1,0,0,0,1.199,1332
1,5,24,1,0,0,1,1.199,1333
0,6,32,1,0,0,1,1.199,1334
1,6,27,1,0,0,1,1.199,1334
1,0,29,1,0,0,1,1.199,1335
1,6,25,1,0,0,1,1.199,1336
1,5,24,1,0,1,1,1.199,1337
1,0,45,1,0,0,1,0.858,1338
1,0,19,1,1,0,0,0.858,1339
1,1,48,1,0,0,0,0.858,1340
1,2,35,1,0,0,0,0.858,1341
1,15,47,1,0,0,1,0.858,1342
0,0,38,1,0,0,0,0.858,1343
1,4,15,1,0,0,1,0.858,1343
1,3,27,1,0,1,1,0.858,1344
1,6,21,1,0,0,1,0.858,1345
1,10,18,1,0,0,0,0.858,1346
1,4,18,1,0,1,0,0.858,1347
1,0,34,1,0,1,1,1.134,1348
1,0,47,1,0,0,1,1.134,1349
0,4,20,1,0,0,0,1.134,1349
0,0,32,1,0,0,0,1.134,1350
1,6,34,1,1,0,1,1.134,1351
1,0,28,1,1,0,0,1.134,1352
1,1,29,1,0,0,0,1.134,1353
1,1,28,1,0,0,1,1.134,1353
1,0,44,1,0,1,0,1.134,1354
0,0,24,1,1,0,0,1.134,1354
1,6,35,1,0,0,0,1.134,1355
1,5,20,1,0,0,0,1.134,1356
0,0,24,1,0,1,0,1.221,1357
1,0,29,1,1,0,0,1.221,1358
1,3,20,1,0,0,0,1.221,1359
1,6,29,1,0,1,0,1.221,1360
0,6,28,1,0,0,0,1.221,1361
1,7,35,1,0,0,0,1.221,1362
1,4,19,1,0,0,0,1.221,1363
0,2,37,1,1,0,0,1.221,1363
1,3,22,1,0,0,0,1.221,1364
1,2,30,1,0,0,0,1.221,1365
1,0,34,1,0,0,1,0.65,1366
1,4,22,1,0,0,0,0.65,1367
1,0,23,1,0,0,0,0.65,1368
1,0,32,1,0,1,1,0.65,1369
0,2,33,1,0,1,1,0.65,1370
0,5,15,1,0,0,1,0.65,1370
1,3,27,1,1,0,0,0.65,1371
1,2,24,1,0,0,1,0.65,1372
1,5,31,1,1,0,0,0.65,1373
1,5,20,1,1,0,0,1.256,1374
1,8,26,1,0,0,0,1.256,1375
0,3,26,1,0,0,0,1.256,1376
1,0,32,1,0,0,1,1.256,1377
1,3,28,1,0,0,0,1.256,1378
1,0,18,1,0,0,1,1.256,1379
1,5,40,1,0,0,0,1.256,1380
1,4,39,1,0,0,1,0.632,1381
1,9,30,1,0,0,1,0.632,1382
1,0,46,1,0,0,1,0.632,1383
1,2,47,1,0,0,0,0.632,1384
1,4,19,1,0,0,0,0.632,1384
1,4,17,1,0,0,0,0.632,1384
1,9,25,1,0,1,1,0.632,1385
1,3,27,1,0,0,1,0.632,1386
1,6,28,1,0,0,0,0.632,1387
1,0,32,1,0,0,1,0.632,1388
1,2,22,1,0,1,0,0.632,1389
1,3,26,1,0,1,0,0.632,1390
1,0,28,1,0,1,1,0.632,1391
1,0,30,1,0,0,1,0.632,1392
1,4,20,1,0,0,1,0.632,1393
1,0,39,1,0,0,1,0.632,1394
1,0,40,1,0,0,0,0.632,1395
0,3,16,1,0,0,0,0.632,1396
1,0,33,1,0,0,0,0.632,1397
1,0,28,1,0,0,0,0.632,1397
1,0,35,1,0,1,1,0.632,1398
1,0,42,1,0,1,1,0.632,1399
1,5,15,1,0,0,0,0.632,1399
1,0,30,1,0,1,0,0.632,1400
1,4,22,1,0,0,0,0.632,1401
1,2,41,1,0,0,1,0.632,1402
1,0,40,0,0,0,1,0.998,1403
0,7,21,0,0,0,1,0.998,1403
1,6,20,0,1,0,1,0.998,1404
0,6,26,0,1,0,1,0.998,1405
1,4,26,0,0,0,1,0.998,1406
1,5,20,0,0,0,1,0.998,1407
0,3,15,0,0,0,0,0.998,1407
1,6,20,0,0,1,0,0.998,1408
0,10,16,0,0,0,1,0.998,1408
1,3,22,0,1,0,0,0.998,1409
1,9,20,0,0,0,0,0.998,1410
1,7,17,0,0,0,1,0.998,1411
1,0,30,0,0,0,1,0.998,1412
0,5,25,0,1,0,1,0.998,1413
1,0,49,0,0,0,1,0.998,1414
1,3,22,0,0,0,0,0.998,1415
1,4,19,0,0,0,1,0.998,1416
1,6,20,1,0,1,0,0.626,1417
1,0,37,1,0,0,1,0.626,1418
1,7,25,1,0,0,0,0.626,1419
1,3,24,1,0,0,0,0.626,1419
0,4,18,1,0,0,0,0.626,1419
1,4,37,1,0,0,1,0.626,1420
1,1,31,1,0,1,1,0.626,1421
1,0,32,1,0,0,1,0.626,1422
1,2,39,1,0,0,1,0.626,1423
1,5,15,1,0,0,1,0.626,1423
1,7,17,1,0,0,1,0.626,1423
1,4,29,1,0,0,1,0.626,1424
1,5,22,1,0,0,1,0.626,1425
1,3,34,1,0,0,1,0.626,1426
1,11,26,1,0,0,1,0.626,1427
1,6,38,1,0,0,1,0.626,1428
1,11,18,1,0,0,1,0.626,1428
1,8,16,1,0,0,1,0.626,1428
0,13,21,1,0,0,1,0.626,1428
1,5,34,1,0,0,1,0.626,1429
0,0,22,1,0,1,1,0.626,1429
1,0,25,1,0,0,0,0.626,1430
1,6,28,1,0,0,0,0.626,1430
1,0,28,1,0,1,1,0.626,1431
1,3,20,1,0,0,0,0.626,1432
1,0,32,1,0,1,1,0.626,1433
1,0,39,1,0,0,0,0.626,1434
1,0,27,1,0,0,1,0.626,1435
1,5,40,1,1,0,1,0.626,1436
0,7,15,1,0,0,1,0.626,1436
0,0,34,1,0,0,0,1.402,1437
1,0,38,1,0,1,0,1.402,1438
1,0,22,1,1,0,0,1.402,1439
0,6,15,1,0,0,0,1.402,1440
1,7,30,1,0,0,0,1.538,1441
1,0,30,1,0,1,0,1.538,1442
1,6,25,1,0,0,1,1.538,1443
0,2,47,1,0,0,0,1.538,1444
1,7,22,1,1,0,1,1.538,1444
1,3,29,1,0,0,0,1.538,1445
1,0,23,0,1,0,0,0.978,1446
1,0,30,0,0,1,1,0.978,1447
1,0,24,0,0,0,0,0.978,1448
1,11,28,0,0,0,1,0.978,1449
1,4,18,0,0,1,1,0.978,1450
1,0,36,0,0,0,1,0.978,1451
0,11,16,0,0,0,1,0.978,1451
0,10,20,0,0,0,0,0.978,1451
1,4,29,0,0,0,1,0.978,1452
1,11,20,0,0,0,1,0.978,1453
1,10,21,0,0,1,1,0.978,1454
1,11,35,0,0,0,1,0.978,1455
1,3,24,0,0,1,1,0.978,1456
1,6,21,0,0,0,0,0.978,1456
1,0,46,0,0,0,0,0.978,1457
1,1,40,0,0,1,0,0.978,1458
1,11,22,0,0,0,0,0.978,1459
1,10,16,0,0,0,1,0.978,1459
1,7,20,1,0,1,0,0.934,1460
1,4,16,1,0,0,1,0.934,1461
1,0,22,1,0,1,0,0.934,1462
1,0,46,1,0,0,0,0.934,1463
0,0,31,1,0,0,0,0.934,1464
1,4,31,1,0,1,0,0.934,1465
1,0,19,1,0,1,1,0.934,1466
1,1,42,1,0,0,1,0.934,1467
1,0,36,1,0,0,0,0.934,1468
1,0,38,1,1,0,1,0.934,1469
1,5,22,1,1,0,1,0.934,1470
1,0,35,1,0,0,1,0.934,1471
1,0,35,1,0,1,1,0.934,1472
1,4,29,1,0,1,1,0.934,1473
1,0,40,1,0,0,0,0.764,1474
1,0,35,1,0,0,1,0.764,1475
1,6,19,1,0,0,1,0.764,1475
1,0,25,1,0,0,1,0.764,1476
1,0,40,1,0,0,0,0.764,1477
1,3,32,1,0,0,1,0.764,1478
0,0,28,1,0,0,1,0.764,1479
1,0,40,1,1,0,0,0.764,1480
0,0,30,1,0,0,0,0.764,1480
1,4,49,1,1,0,0,0.764,1481
1,6,17,1,0,0,0,0.764,1481
1,0,18,1,0,0,1,0.764,1482
1,0,35,1,0,0,1,0.764,1483
1,0,40,1,0,0,1,0.764,1484
0,1,15,1,0,0,0,0.764,1485
1,0,32,1,0,0,0,0.764,1486
1,0,23,1,0,0,0,0.764,1487
1,0,35,1,0,0,1,0.764,1488
1,2,38,1,1,0,1,0.764,1489
1,3,32,1,0,0,1,0.764,1490
1,7,24,1,0,1,0,0.764,1491
1,0,28,1,0,0,0,0.764,1492
1,3,30,1,0,1,0,0.764,1493
1,0,28,1,0,0,1,0.764,1494
0,0,48,1,0,0,0,0.764,1495
1,6,16,1,0,0,0,0.764,1495
1,6,25,1,0,0,1,0.764,1496
